,Ticker,Training Data Size,Test Data Size,Accuracy,train_true,train_false,coef,intercept
460,LTLS.JK,967,241,0.6265560165975104,354,613,[-0.02833114 -0.04632552 -0.07094691 -0.00288569  0.00662366 -0.87729537],-0.5538650748440326
461,LUCK.JK,856,213,0.7183098591549296,302,554,[ 0.26022897  0.01265018 -0.00998325 -0.01817451 -0.01337148 -0.96439647],-0.5984511445982795
462,LUCY.JK,370,92,0.5978260869565217,148,222,[ 0.18321142 -0.01211481 -0.05296186 -0.00105641 -0.03897191  0.65787795],-0.4322215755118089
463,MABA.JK,232,57,0.9473684210526315,50,182,[-0.02689777 -0.07615929  0.1832      0.34021629  0.00194108  0.0593063 ],-1.2954361506703387
464,MAIN.JK,966,241,0.6680497925311203,391,575,[-0.02806587  0.05536935 -0.01318613 -0.04178415 -0.00431467 -0.68585983],-0.38020727957332257
465,MAMI.JK,324,80,0.575,132,192,[ 0.13119791  0.05099347  0.12005974 -0.2413446   0.02514219  0.54494117],-0.37821749393197074
466,MAPA.JK,939,234,0.5384615384615384,319,620,[ 0.00064628  0.02273434  0.00243818  0.00079448  0.00150291 -0.00509214],-0.6680728799903066
467,MAPB.JK,967,241,0.6182572614107884,264,703,"[-6.26883137e-02 -1.90357883e-02  1.40274878e-04 -8.20689614e-04
 -1.75988836e-03 -1.90008340e+00]",-0.980384744894715
468,MAPI.JK,967,241,0.5269709543568465,382,585,[-0.1697161   0.0356302   0.00487177 -0.01765129 -0.00365219 -0.076298  ],-0.43228384997582026
469,MARI.JK,910,227,0.6343612334801763,320,590,"[ 3.71430488e-01  6.29253912e-02  2.18420029e-02 -6.23117826e-03
 -3.17215287e-04 -6.52456441e-01]",-0.6179796407388762
470,MARK.JK,967,241,0.6182572614107884,392,575,[ 0.00618354  0.00192324  0.00531843 -0.04019409  0.00816707 -0.18672119],-0.3829077052934424
471,MASA.JK,924,231,0.6320346320346321,308,616,[-0.00646483 -0.00458287  0.00078289  0.03730989  0.00834795  0.08817556],-0.6957640602190858
472,MASB.JK,341,85,0.7176470588235294,92,249,[-0.02391507 -0.01470985 -0.03827672 -0.07812225  0.06414633 -2.29428903],-1.0151540575941862
473,MAYA.JK,923,230,0.6652173913043479,176,747,[ 0.33009469  0.02493983  0.0478807   0.06788429  0.08045763 -0.11652035],-1.4559258162832656
474,MBAP.JK,967,241,0.5684647302904564,417,550,[ 0.0169929  -0.00382967  0.00246286 -0.00424574 -0.00297767  0.06245972],-0.27487111004225506
475,MBSS.JK,967,241,0.6348547717842323,363,604,[-0.11304686  0.01449461  0.0425071  -0.00732256 -0.03758543 -0.27559473],-0.5122080407171575
476,MBTO.JK,966,241,0.6265560165975104,349,617,"[-5.50342434e-01  4.31285054e-03  4.43236692e-02  4.50108759e-02
  1.43682108e-03 -2.60820371e+00]",-0.5673444253047827
477,MCAS.JK,966,241,0.6141078838174274,413,553,[ 0.49651347  0.0044285  -0.01080799  0.00471309 -0.02585127  1.53686518],-0.3047578637937665
478,MCOL.JK,305,76,0.5789473684210527,141,164,[ 0.02649308 -0.01153012 -0.00063956  0.0873435   0.00570074 -0.42889368],-0.14258648187939504
479,MCOR.JK,967,241,0.7219917012448133,307,660,[-0.12427252  0.01694089  0.0199645   0.01439181  0.00371108  0.20765378],-0.7650488544188527
480,MDIA.JK,656,164,0.8902439024390244,192,464,[-0.24499139  0.06008897 -0.00905405  0.07157853  0.00460406 -1.17531272],-0.8849711125514993
481,MDKA.JK,968,241,0.6058091286307054,432,536,[-0.18240362  0.09469546 -0.00646095 -0.00126363 -0.00552481 -0.4766015 ],-0.21828616408721313
482,MDKI.JK,965,241,0.6514522821576764,345,620,[-0.08679499  0.02823548  0.03372024  0.04550561 -0.00354204 -2.3735012 ],-0.586325932602914
483,MDLN.JK,748,186,0.6827956989247311,225,523,[ 0.24345092 -0.03116435 -0.03938896  0.02061226 -0.00628305 -0.94803048],-0.8386839560222755
484,MEDC.JK,968,241,0.5269709543568465,377,591,[ 0.06038524 -0.03263589  0.07976698  0.02153898  0.03376907 -0.82456561],-0.44586743335589757
485,MEDS.JK,124,31,0.6774193548387096,47,77,[-0.02778887 -0.18988418  0.22612189 -0.40857139  0.18943809  0.54035642],-0.43726735024143587
486,MEGA.JK,953,238,0.6218487394957983,230,723,[-0.20969488  0.03768826 -0.03065822 -0.00156703  0.00220795  0.00106428],-1.1541756782568016
487,MERK.JK,967,241,0.5518672199170125,339,628,[ 0.04410844  0.00549992 -0.03185396 -0.03694758  0.01522002 -0.32902316],-0.6162723138917344
488,META.JK,966,241,0.6556016597510373,321,645,"[ 9.16481896e-02 -2.32508512e-02  1.17234629e-01  1.86147278e-02
 -1.05278960e-04 -7.97184861e-01]",-0.6954222696142822
489,MFIN.JK,967,241,0.6390041493775933,294,673,[-0.02675894 -0.00911894  0.04078072 -0.01885684 -0.0187671  -2.28646535],-0.830774610805748
490,MFMI.JK,967,241,0.6348547717842323,322,645,[-0.09819857  0.03032491  0.01117369  0.03372604  0.00431543 -1.53789643],-0.6918350041083526
491,MGLV.JK,353,88,0.7727272727272727,142,211,[-0.04229057  0.12429975 -0.01727109 -0.03529804  0.00172861  0.79304545],-0.4043017304427343
492,MGNA.JK,87,21,1.0,7,80,[-0.00191094 -0.16150903 -0.04988434  0.02338344 -0.32693662 -0.00093752],-2.4083784025763917
493,MGRO.JK,935,233,0.592274678111588,330,605,[ 0.20080169  0.11791711 -0.0286728  -0.00966725  0.00931128  1.2154072 ],-0.6150006184073168
494,MICE.JK,967,241,0.5726141078838174,335,632,"[-1.47024474e-01 -5.05833849e-04  6.02023797e-02 -1.63937958e-02
  1.81103764e-02 -1.85725045e+00]",-0.6319271110474575
495,MIDI.JK,944,235,0.6042553191489362,186,758,"[-3.74816667e-02  2.02665267e-03  4.39675810e-03 -8.54629527e-02
  4.53670662e-04 -9.36725846e-01]",-1.4022927625839858
496,MIKA.JK,967,241,0.5767634854771784,436,531,[-0.0624038  -0.00348795 -0.01255719 -0.01148983  0.01386007 -0.70842997],-0.19589343197715692
497,MINA.JK,645,161,0.7888198757763976,194,451,[ 0.57262781 -0.08365605  0.01060592 -0.01356609  0.00270857 -0.10449469],-0.8418350384208394
498,MITI.JK,546,136,0.5882352941176471,134,412,[-0.09409758  0.02406461 -0.11439833  0.05003456  0.01925918 -0.51168445],-1.123328281626367
499,MKNT.JK,303,75,0.8933333333333333,97,206,[-0.09778333  0.09589725  0.1202672  -0.04269501 -0.01007664 -1.46880739],-0.7494127854967534
500,MKPI.JK,826,206,0.6456310679611651,86,740,"[ 5.56988246e-12 -6.04688554e-11  6.22322219e-10 -1.29390176e-09
 -1.58302779e-08 -4.73136373e-07]",-2.2322351064875146e-08
501,MKTR.JK,74,18,0.6111111111111112,30,44,[-0.00154669  0.04008237  0.02594034  0.222614   -0.00497009  0.08955827],-0.401911949773013
502,MLBI.JK,967,241,0.6307053941908713,280,687,[ 0.09712031 -0.0059302   0.00796897  0.05544844  0.04141655 -0.2822936 ],-0.8945102558234214
503,MLIA.JK,968,241,0.6390041493775933,391,577,[ 0.00783192  0.00121547  0.00348095 -0.09336656  0.00586284  0.53883161],-0.3964306458351443
504,MLPL.JK,967,241,0.6431535269709544,291,676,[ 0.08133933 -0.01446437  0.03234666 -0.02700713 -0.00787672 -0.68753717],-0.8378968858856835
505,MLPT.JK,960,239,0.6192468619246861,314,646,[ 0.11846051 -0.03005862 -0.01253589 -0.00213765 -0.00627821 -0.09802283],-0.7252645202479026
506,MMIX.JK,58,14,0.42857142857142855,23,35,[ 0.07332452 -0.73716775  0.23503249  0.21969078 -0.05487971  0.13542194],-0.40391570216176975
507,MMLP.JK,966,241,0.6182572614107884,342,624,[-0.2154937  -0.00396774 -0.01623941  0.03224096 -0.00384302 -1.29965703],-0.5988332926860412
508,MNCN.JK,967,241,0.6473029045643154,359,608,"[ 5.96387734e-03 -7.88848346e-05 -1.56755074e-03  2.54170137e-02
  6.16788425e-03 -5.54664509e-01]",-0.5193525564586571
509,MOLI.JK,907,226,0.6194690265486725,260,647,[-0.35739521  0.01508908 -0.05261226 -0.03189192  0.00231672 -0.91343554],-0.9045481798797123
510,MORA.JK,126,31,0.6774193548387096,39,87,[-0.02164757  0.08747157 -0.07017749  0.34806956 -0.00725705  0.43254839],-0.735314800587554
511,MPMX.JK,947,236,0.6313559322033898,363,584,[-0.01056887 -0.02393205 -0.00526981  0.07916301  0.00024418 -0.12485204],-0.4810344696616879
512,MPOW.JK,967,241,0.6846473029045643,334,633,[-0.10721872  0.03557662  0.10179018 -0.00709741  0.00274853 -1.21199469],-0.6411423996292317
513,MPPA.JK,968,241,0.6473029045643154,343,625,[ 0.17931022  0.02076602  0.03965627 -0.00239447  0.0124872   0.51485159],-0.6050733309580152
514,MPRO.JK,883,220,0.7272727272727273,233,650,[-0.14289207  0.04416359 -0.00278173  0.08830863  0.04649185  0.04773184],-1.0257775050676392
515,MRAT.JK,967,241,0.6058091286307054,333,634,[-0.24053117  0.00988984 -0.01134615 -0.01541287  0.0161517  -1.73851483],-0.6418450701718765
516,MREI.JK,944,236,0.6271186440677966,208,736,[-0.53221133 -0.00777408 -0.02948195  0.01640989  0.00415632 -0.67495867],-1.2590463100275662
517,MSIN.JK,954,238,0.6974789915966386,344,610,[ 0.65735938  0.01078565  0.0386818  -0.08580697  0.00379919 -0.05561587],-0.5796758480895057
518,MSKY.JK,966,241,0.6639004149377593,275,691,"[-2.20422990e-01 -6.93997086e-02  8.61573594e-03  7.91491680e-02
  2.54732256e-04 -1.39518651e+00]",-0.9259299403874126
519,MTDL.JK,968,241,0.6597510373443983,411,557,[-0.18485521 -0.02140618  0.02517158  0.00154166  0.00771541 -0.04537581],-0.3047481693404873
520,MTEL.JK,263,65,0.676923076923077,93,170,[-0.01133967  0.0398105  -0.01062792  0.17899229  0.14492588  0.03968789],-0.5983516861176654
521,MTLA.JK,967,241,0.6265560165975104,291,676,"[-1.21936875e-07  1.03829476e-05  3.70823776e-05  1.42324989e-05
 -6.32169141e-05 -4.18637253e-06]",-8.496965456600042e-05
522,MTMH.JK,181,45,0.6222222222222222,54,127,[ 0.01082682 -0.02874167 -0.28702502 -0.16481074  0.0124601   0.40367556],-0.8807107229676434
523,MTPS.JK,748,186,0.8387096774193549,235,513,[ 0.38439294  0.014272   -0.02048285  0.19044705  0.01462084  0.11456376],-0.7922501616665582
524,MTRA.JK,352,87,0.8045977011494253,95,257,[ 0.01248629  0.2008321  -0.11837727  0.01943137 -0.00075009 -0.0321049 ],-1.005369438932138
525,MTSM.JK,966,241,0.6348547717842323,260,706,[-0.37162732  0.00944656 -0.02271964  0.0015143   0.02188034 -0.74038195],-0.9996037662760247
526,MTWI.JK,966,241,0.6639004149377593,325,641,[-0.0148507  -0.02484886 -0.02080927  0.01572654 -0.00575776 -1.39819094],-0.6797232656627192
527,MYOH.JK,967,241,0.7427385892116183,355,612,[-0.11210407 -0.00779534  0.01048356 -0.02389518  0.02488307 -0.95817378],-0.5438596706066992
528,MYOR.JK,968,241,0.5518672199170125,343,625,"[-6.90585469e-02 -2.25762637e-02  6.84611410e-03 -2.26040139e-02
 -2.19095209e-04  5.04592833e-01]",-0.60575959174862
529,MYRX.JK,308,77,0.8441558441558441,92,216,[-0.04233876 -0.05898809 -0.14499668  0.38605064 -0.01363334 -1.64313178],-0.8675443644601316
530,MYTX.JK,964,241,0.6763485477178424,276,688,"[-3.60358114e-01  9.63484595e-02 -3.46426715e-03 -8.88258021e-02
 -9.50089849e-04 -2.87377663e+00]",-0.9307829281613811
531,NANO.JK,204,50,0.76,47,157,[ 0.00934891  0.20811805 -0.02139966  0.56398507  0.13847545 -0.10669154],-1.2188056143266903
532,NASA.JK,577,144,0.75,132,445,[ 0.1551518   0.01414607 -0.08093855  0.00470909  0.01682166  0.27012231],-1.2252626633729349
533,NASI.JK,251,62,0.7741935483870968,93,158,[-0.0774762   0.05564084 -0.08680579 -0.27192958  0.01683809  0.55259037],-0.5333226789223718
534,NATO.JK,826,206,0.6213592233009708,306,520,"[ 5.61574941e-02  1.71645177e-02  1.19696798e-03  1.02839723e-02
 -5.85093569e-03  1.47503065e+00]",-0.5521150467896151
535,NAYZ.JK,24,5,0.2,14,10,[-0.02665071  0.35279049  0.4585425  -0.38173258  0.20209328  0.06137811],0.31274042644056527
536,NELY.JK,967,241,0.6680497925311203,336,631,[-0.18921888  0.00848774  0.01823751  0.05320091 -0.00195252 -1.48142919],-0.628554799101066
537,NETV.JK,226,56,0.6785714285714286,72,154,[-0.05731653 -0.01659728  0.53704363  0.01985592 -0.00613682 -1.06471654],-0.7492879574702546
538,NFCX.JK,935,233,0.6566523605150214,349,586,"[ 7.51805601e-01  5.22844836e-02  8.76592618e-03  2.91217868e-02
 -5.85771398e-04  9.01286247e-01]",-0.5246766260535093
539,NICK.JK,967,241,0.5435684647302904,313,654,"[-1.29437033e-01 -1.70440219e-03  2.01502047e-03  1.53895646e-04
 -3.22362845e-03 -1.83732673e+00]",-0.7291532252592722
540,NICL.JK,336,84,0.5833333333333334,112,224,[ 0.07183456  0.00968074  0.11226115  0.00269421 -0.0714792  -1.25078819],-0.6977591753079507
541,NIKL.JK,967,241,0.6763485477178424,356,611,[ 0.17135054 -0.00753658 -0.23986635  0.00653573 -0.00894761  0.07990555],-0.5410560419009856
542,NINE.JK,59,14,0.7142857142857143,10,49,[-0.00254547  0.02840309  0.34309471 -0.25436807 -0.08085903  0.87666342],-1.6479570834150505
543,NIRO.JK,966,241,0.7178423236514523,238,728,"[-2.28143125e-01  1.23625003e-02 -4.04348405e-04 -1.67700137e-02
  6.19393044e-04 -2.54074693e+00]",-1.125346584717311
544,NISP.JK,967,241,0.6099585062240664,308,659,"[-2.43204917e-02 -9.20720754e-02 -2.95554562e-02 -1.85865780e-02
  2.31468946e-04 -1.62546122e+00]",-0.7646611292005665
545,NOBU.JK,940,235,0.6595744680851063,240,700,[-0.28271223  0.03076859 -0.00838541  0.04403973  0.00161352 -0.07474172],-1.0704034752052434
546,NPGF.JK,356,89,0.8651685393258427,107,249,[ 0.00570396  0.0807152  -0.00877621 -0.12696269  0.037048    0.30222991],-0.8735076948668468
547,NRCA.JK,967,241,0.6016597510373444,366,601,[-0.08857391 -0.00249316  0.02757935 -0.01045642  0.01458539 -1.14164871],-0.48426283860171465
548,NSSS.JK,4,1,0.0,3,1,[-0.0005791  -0.15235476  0.08875506  0.03975315  0.01766473 -0.02236441],1.1292591322961472
549,NTBK.JK,109,27,1.0,9,100,[-0.03849685  0.26069772 -0.14313817  0.06331727  0.03216801 -0.12150206],-2.4324015478926544
550,NUSA.JK,267,66,0.803030303030303,85,182,[ 0.33276511  0.22137517  0.65253756  0.37399987 -0.0045285   0.09767624],-0.7809668810797511
551,NZIA.JK,683,170,0.6294117647058823,239,444,"[-7.45349102e-03 -9.74046445e-05  1.24238907e-02  3.69331974e-02
 -9.79542533e-03 -6.51816308e-01]",-0.6158857088836227
552,OASA.JK,967,241,0.5809128630705395,262,705,[ 0.12205382  0.007173    0.00313614  0.10037948 -0.00902459 -0.97081495],-0.9851664189477317
553,OBMD.JK,253,63,0.5396825396825397,95,158,[ 0.21514407 -0.08607103  0.49630892 -0.08401696 -0.11531683 -0.1523739 ],-0.5551815179357213
554,OCAP.JK,324,81,0.9259259259259259,76,248,[-0.55796474  0.02306284  0.02428754  0.09021769 -0.07512774 -0.1547811 ],-1.162445446723985
555,OILS.JK,306,76,0.6447368421052632,100,206,[-0.08770915 -0.01674048 -0.1494274  -0.12292846 -0.01163294 -0.37046015],-0.7422422408978313
556,OKAS.JK,966,241,0.6556016597510373,320,646,[-0.20061281 -0.0328822   0.04711154 -0.03655206 -0.00463383 -0.21914023],-0.7169692715898015
557,OLIV.JK,172,42,0.7857142857142857,40,132,[-0.09073961 -0.04275259  0.13397797 -0.17771271 -0.05776082  0.58417106],-1.2382271745246909
558,OMED.JK,74,18,0.6111111111111112,27,47,[-0.01088888  0.13250753  0.4250505   0.43829677  0.12759778  0.08704152],-0.5561944765776371
559,OMRE.JK,688,172,0.6686046511627907,149,539,[ 0.014334    0.00338225 -0.02044033 -0.00890864  0.00451774 -0.01866157],-1.2857355701554467
560,OPMS.JK,685,171,0.7426900584795322,257,428,[ 0.16920402 -0.12045301  0.11212068  0.10295017 -0.01202865  0.3932667 ],-0.5329036710742585
561,PACK.JK,22,5,0.6,11,11,[-0.01804565 -0.46014028 -0.12781669 -0.17844532 -0.11238215 -0.12189084],0.07429657267976407
562,PADA.JK,56,14,0.35714285714285715,18,38,[-0.0391314   0.4805094  -0.42700824  0.05653096 -0.15121909  0.34269842],-0.7874010892711787
563,PADI.JK,366,91,0.8791208791208791,119,247,[-0.05840659 -0.00832893  0.03401888 -0.1125186  -0.01048928 -0.35104383],-0.7256212567949771
564,PALM.JK,968,241,0.6431535269709544,348,620,[-0.17982571  0.00687273 -0.00663066  0.04801192 -0.01027344 -1.46758203],-0.5706695425152558
565,PAMG.JK,731,182,0.7252747252747253,248,483,[ 0.0454215   0.00172321 -0.00133022  0.0295184   0.01500283 -0.75271593],-0.6619825902212926
566,PANI.JK,896,223,0.6053811659192825,319,577,"[ 2.94631857e-02  5.24623310e-03 -7.47633932e-03 -7.69793598e-03
  8.22701545e-04 -1.63188060e+00]",-0.5916836903076323
567,PANR.JK,967,241,0.5726141078838174,358,609,[ 0.35430211  0.00302576  0.02653388  0.13173352  0.00056038 -0.21234475],-0.5350129629254606
568,PANS.JK,967,241,0.5560165975103735,372,595,"[ 2.24566568e-03  5.67417322e-02  8.67476438e-02 -9.80824583e-02
 -3.36087281e-04 -1.22137599e+00]",-0.4617271794658845
569,PBID.JK,967,241,0.6099585062240664,385,582,[-0.01799999 -0.05619485 -0.02056797 -0.03090616 -0.03145251 -2.1654927 ],-0.41396888606514
570,PBRX.JK,967,241,0.7012448132780082,316,651,[-0.0029276  -0.00740888 -0.00903524  0.0405831  -0.00401055 -0.07254628],-0.7174955668731757
571,PBSA.JK,929,232,0.6120689655172413,265,664,[-0.13672619 -0.03812211 -0.03963461 -0.07671705 -0.0038833  -0.05752039],-0.9238278025991746
572,PCAR.JK,956,239,0.7656903765690377,272,684,[-0.0456213   0.0394147   0.01863707  0.04169993 -0.01643713 -0.03508636],-0.9208972580858831
573,PDES.JK,861,215,0.772093023255814,198,663,[-0.13220991  0.00118657 -0.10171342 -0.01663986  0.00862283  0.00016299],-1.2276771678576914
574,PDPP.JK,73,18,0.4444444444444444,30,43,[-0.04352296  0.13136231 -0.22781819  0.04853999  0.02671951 -0.03786015],-0.4459913752446888
575,PEGE.JK,967,241,0.6556016597510373,293,674,[ 0.37769347 -0.01694208 -0.00369487 -0.04149548  0.05215269 -0.87559146],-0.8265735612787225
576,PEHA.JK,839,209,0.7129186602870813,298,541,[-0.14202681 -0.01533096  0.02433076  0.01079872 -0.00510488 -1.11873579],-0.5985696706087432
577,PEVE.JK,31,7,0.42857142857142855,11,20,[-0.02470279 -0.23088462  1.03099204  0.18645892  0.05500259 -0.30393243],-0.5420551640732438
578,PGAS.JK,967,241,0.5726141078838174,425,542,[-0.05297007  0.05493182 -0.01439137  0.04155673 -0.0053895  -0.36444606],-0.24070265616154968
579,PGEO.JK,12,3,0.6666666666666666,6,6,[-0.00341723 -0.36981317  0.13220732 -0.0233427  -0.1121293  -0.1748414 ],-0.060487655359256605
580,PGJO.JK,621,155,0.7096774193548387,211,410,[ 0.26621437  0.01498779  0.24936685  0.02178541 -0.00195586 -0.36042004],-0.6775457204813495
581,PGLI.JK,962,240,0.6416666666666667,275,687,"[-1.99656269e-01  6.81759102e-04 -3.44147586e-03 -2.64497528e-02
  9.65969166e-04 -1.58847871e+00]",-0.9146024049598098
582,PGUN.JK,530,132,0.6439393939393939,169,361,[-0.13322287 -0.00380382 -0.06028394  0.00251554  0.02423946 -1.0582295 ],-0.7514123681771954
583,PICO.JK,967,241,0.6307053941908713,317,650,"[-2.39724250e-02  2.20351614e-04 -2.21089125e-02 -2.62426324e-02
 -6.72222582e-03 -1.77247936e+00]",-0.718102465422809
584,PJAA.JK,966,241,0.6680497925311203,285,681,[-0.06543001  0.0013043  -0.02770838  0.00561776  0.01329587 -0.04320869],-0.8672903671186719
585,PKPK.JK,904,226,0.5309734513274337,254,650,[-0.03775579  0.00127195 -0.01192452 -0.01053577  0.00677162 -1.25402852],-0.9448418863775527
586,PLAN.JK,493,123,0.7967479674796748,137,356,"[-4.78525528e-04  3.30289057e-02  4.16719914e-02 -3.50342798e-03
 -6.44287424e-03 -6.22761947e-01]",-0.9644643662029245
587,PLIN.JK,796,199,0.678391959798995,151,645,[-0.30576931  0.0083688  -0.00402642  0.06116578  0.0263064   0.18668984],-1.4705984075383884
588,PMJS.JK,636,159,0.6352201257861635,223,413,"[-1.27582671e-01 -1.09348972e-03  1.58673025e-02 -1.75573075e-03
  5.48296620e-03 -1.94529380e+00]",-0.6176025591680587
589,PMMP.JK,443,110,0.7272727272727273,184,259,"[-9.05303008e-02 -3.33010122e-02 -1.51193495e-02 -8.81134808e-02
 -5.90193329e-04 -1.09595142e+00]",-0.3464985770046673
590,PNBN.JK,967,241,0.5726141078838174,369,598,[-0.05443925 -0.01769496 -0.01384249  0.01214602  0.00189872 -0.08348418],-0.48786240208281456
591,PNBS.JK,775,193,0.6683937823834197,234,541,[-0.03054314  0.13473623  0.09806564 -0.16302393  0.00367118 -0.84048115],-0.8454347325540698
592,PNGO.JK,502,125,0.672,167,335,"[-1.46697547e-01 -5.08989538e-02 -9.43355330e-03 -1.50806482e-04
 -1.16886535e-02 -1.87759511e+00]",-0.699326238224244
593,PNIN.JK,966,241,0.5850622406639004,355,611,[-0.09435905  0.05628578  0.03007155 -0.04163046 -0.00744582 -2.06006195],-0.5475509184910985
594,PNLF.JK,968,241,0.5892116182572614,354,614,[-0.01008206  0.00572673  0.00469472  0.02500832 -0.00655641 -0.26389474],-0.5478663471815179
595,PNSE.JK,908,226,0.8407079646017699,146,762,[ 0.05582623 -0.02315188  0.1260037   0.0541955  -0.01341182 -0.02172393],-1.6692354498854454
596,POLA.JK,862,215,0.7209302325581395,237,625,[-0.00363556  0.08574768  0.00455845 -0.00271011 -0.00565468 -1.15181419],-0.967928209372681
597,POLI.JK,831,207,0.642512077294686,310,521,[-0.04730876  0.03411008  0.12509945 -0.07686855 -0.00969906 -1.92467409],-0.5297053618225755
598,POLL.JK,936,233,0.721030042918455,319,617,[ 0.62262829 -0.01294098  0.01508778 -0.01159907  0.02740197  0.43869843],-0.6660636975681989
599,POLU.JK,736,184,0.6467391304347826,213,523,"[-2.98209950e-01  1.88580025e-02  1.33930517e-04 -1.05444961e-01
 -8.23962413e-03  6.28469340e-02]",-0.917765090936824
600,POLY.JK,864,216,0.7314814814814815,244,620,[-0.1007864  -0.01047852 -0.00903294  0.03107294  0.00578761 -1.71460834],-0.9350886099275525
601,POOL.JK,349,87,0.8620689655172413,138,211,[-0.09191754  0.00306    -0.01292656  0.20144783  0.00893604 -0.04138917],-0.42566052820192246
602,PORT.JK,904,225,0.68,188,716,"[-5.05351224e-01 -1.83226850e-02 -2.81210290e-04 -4.16385393e-03
  1.85007072e-02 -6.62863289e-01]",-1.3360829009681472
603,POSA.JK,95,23,1.0,15,80,[ 0.12027785 -0.07990627  0.54389759  0.37509642 -0.53640795  0.57923641],-1.8134660151586552
604,POWR.JK,967,241,0.6680497925311203,292,675,[-0.00573938 -0.00330663  0.02878954  0.05861837 -0.00437756 -1.15735013],-0.8339477843008984
605,PPGL.JK,524,130,0.5846153846153846,184,340,[ 0.12191808  0.00933626 -0.00373339 -0.06477551  0.06941194  0.23685795],-0.6264589339827534
606,PPRE.JK,967,241,0.6721991701244814,341,626,[-0.00615125  0.01336944  0.07134408 -0.03561259  0.00023134 -0.10399509],-0.608298749982615
607,PPRO.JK,832,208,0.8317307692307693,231,601,[ 0.00299871  0.1555512  -0.01061352  0.0804732   0.00437046 -0.02120879],-0.9494679336573728
608,PRAS.JK,966,241,0.7136929460580913,270,696,[-0.12933002  0.00850101 -0.00475131 -0.01552638  0.00487107 -1.39357332],-0.9406718624727354
609,PRAY.JK,74,18,0.8333333333333334,28,46,[ 0.0014489  -0.00382898 -0.00507942 -0.06352398 -0.11533954 -0.36430927],-0.5304987757379748
610,PRDA.JK,967,241,0.6099585062240664,351,616,"[-5.96693025e-04  3.85622433e-06 -3.59344424e-03  2.35238708e-02
  1.01805057e-02 -3.53295958e-02]",-0.5698364432118567
611,PRIM.JK,967,241,0.7219917012448133,303,664,[-0.00846495 -0.02118077  0.00294246 -0.00336784 -0.00500806 -0.66532046],-0.7800384905819755
612,PSAB.JK,966,241,0.6141078838174274,349,617,[-0.03069917  0.01018279  0.19565879 -0.00144746 -0.00601941 -0.22461499],-0.5776470330327448
613,PSDN.JK,967,241,0.6473029045643154,310,657,[-0.26073642  0.01262577 -0.00252006 -0.04581879 -0.00824417 -1.10477213],-0.7499803508458159
614,PSGO.JK,650,162,0.6234567901234568,251,399,[-0.11289936  0.00635505  0.01347333 -0.02982593 -0.00753088 -0.7637231 ],-0.4693004945522071
615,PSKT.JK,264,66,0.7424242424242424,87,177,[-0.05314237  0.01099395  0.01932166  0.70863092  0.01213355 -1.08511737],-0.7310888623661226
616,PSSI.JK,967,241,0.6099585062240664,398,569,[-0.02573683 -0.00746325  0.03058026 -0.00125397  0.01333534 -0.54286943],-0.34434708569589134
617,PTBA.JK,967,241,0.5518672199170125,425,542,[ 0.00802659 -0.01577619 -0.03475128 -0.17488209  0.00699284 -0.55921727],-0.23993656666928412
618,PTDU.JK,420,104,0.7980769230769231,134,286,[ 0.48499819  0.31278928  0.05244264 -0.02810885  0.00932125  0.54019944],-0.7781216276709381
619,PTIS.JK,955,238,0.6512605042016807,211,744,[-0.01037942 -0.01251311 -0.0116124   0.05759587  0.00487452 -0.95750986],-1.2603920781040152
620,PTMP.JK,8,1,1.0,2,6,[-0.00445273  0.26258598 -0.13613869 -0.03129623 -0.52008959 -0.0954652 ],-1.76268821370186
621,PTPP.JK,967,241,0.6099585062240664,385,582,[ 0.01675531 -0.00301696 -0.07240448  0.08125276  0.01106461  0.30971575],-0.4160964425297477
622,PTPW.JK,610,152,0.6447368421052632,227,383,[ 0.18324797 -0.02891666  0.01309006 -0.21235366  0.01915438  0.67329392],-0.5424551068157742
623,PTRO.JK,967,241,0.5228215767634855,417,550,[-0.10212203  0.00300859 -0.00114663 -0.03238372 -0.00987731 -0.35629258],-0.27240099393977923
624,PTSN.JK,968,241,0.6514522821576764,341,627,"[-1.16726024e-02  6.38806915e-05 -1.00616895e-02 -4.34949037e-03
 -7.10800063e-03 -9.53652844e-01]",-0.6038769471398654
625,PTSP.JK,775,193,0.8341968911917098,144,631,[ 0.10372188  0.05902356  0.0073327   0.15311669 -0.02180112 -0.0070888 ],-1.4880938712108518
626,PUDP.JK,961,240,0.65,204,757,"[-1.18800572e-01 -1.91768764e-02 -4.26490294e-03  1.70011612e-02
 -1.20493972e-03 -1.25869265e+00]",-1.3097991748367046
627,PURA.JK,404,100,0.87,150,254,[ 0.19969224 -0.06016235 -0.0348179   0.15552366 -0.00743278 -0.45324894],-0.550302351074257
628,PURE.JK,538,134,0.8283582089552238,167,371,[-0.09098787 -0.08868009 -0.04354542 -0.05314049  0.00234705 -0.40812147],-0.8042442064235958
629,PURI.JK,498,124,0.6532258064516129,165,333,"[-3.09871038e-01 -2.32884038e-02  2.95234644e-02  2.69440965e-01
  1.54216464e-03 -1.74403114e+00]",-0.7112156896098837
630,PWON.JK,966,241,0.5975103734439834,382,584,[-0.03370182 -0.00467229 -0.0412003   0.0314912   0.01393295 -0.12740721],-0.43041753715465475
